frame,t,w_y8,l_y8,r_y8,w_y20,l_y20,r_y20,w_y35,l_y35,r_y35,w_y55,l_y55,r_y55,w_y75,l_y75,r_y75,w_y95,l_y95,r_y95,w_y115,l_y115,r_y115,center_dark_bottom
721,12.0167,582,513,1094,516,576,1091,460,576,1035,517,573,1089,1636,0,1635,0,,,0,,,90
722,12.0333,582,513,1094,516,576,1091,460,576,1035,515,573,1087,1636,0,1635,0,,,0,,,90
723,12.05,582,513,1094,516,576,1091,460,576,1035,515,573,1087,1636,0,1635,0,,,0,,,90
724,12.0667,583,512,1094,516,576,1091,460,576,1035,515,573,1087,1636,0,1635,0,,,0,,,90
725,12.0833,582,512,1093,516,576,1091,460,576,1035,515,573,1087,1636,0,1635,0,,,0,,,90
726,12.1,582,513,1094,516,576,1091,460,576,1035,517,573,1089,1636,0,1635,0,,,0,,,90
727,12.1167,582,512,1093,516,576,1091,460,576,1035,517,573,1089,1636,0,1635,0,,,0,,,90
728,12.1333,582,512,1093,516,576,1091,460,576,1035,517,573,1089,1636,0,1635,0,,,0,,,90
729,12.15,582,513,1094,516,576,1091,460,576,1035,515,573,1087,1636,0,1635,0,,,0,,,90
730,12.1667,583,512,1094,516,576,1091,460,576,1035,515,573,1087,1636,0,1635,0,,,0,,,90
731,12.1833,582,512,1093,516,576,1091,460,576,1035,515,573,1087,1636,0,1635,0,,,0,,,90
732,12.2,582,512,1093,516,576,1091,460,576,1035,515,573,1087,1636,0,1635,0,,,0,,,90
733,12.2167,583,512,1094,516,576,1091,460,576,1035,515,573,1087,1636,0,1635,0,,,0,,,90
734,12.2333,582,512,1093,516,576,1091,460,576,1035,517,573,1089,1636,0,1635,0,,,0,,,90
735,12.25,582,512,1093,516,576,1091,460,576,1035,517,573,1089,1636,0,1635,0,,,0,,,90
736,12.2667,582,512,1093,516,576,1091,460,576,1035,517,573,1089,1636,0,1635,0,,,0,,,90
737,12.2833,582,512,1093,516,576,1091,460,576,1035,517,573,1089,1636,0,1635,0,,,0,,,90
738,12.3,582,512,1093,514,576,1089,460,576,1035,515,573,1087,1636,0,1635,0,,,0,,,90
739,12.3167,582,513,1094,516,576,1091,460,576,1035,517,573,1089,1636,0,1635,0,,,0,,,90
740,12.3333,582,512,1093,516,576,1091,460,576,1035,517,573,1089,1636,0,1635,0,,,0,,,90
741,12.35,581,513,1093,516,576,1091,460,576,1035,516,573,1088,1636,0,1635,0,,,0,,,90
742,12.3667,581,513,1093,516,576,1091,460,576,1035,516,573,1088,1636,0,1635,0,,,0,,,90
743,12.3833,581,513,1093,516,576,1091,460,576,1035,516,573,1088,1636,0,1635,0,,,0,,,90
744,12.4,581,513,1093,516,576,1091,460,576,1035,516,573,1088,1636,0,1635,0,,,0,,,90
745,12.4167,582,513,1094,516,576,1091,460,576,1035,514,573,1086,1636,0,1635,0,,,0,,,90
746,12.4333,581,513,1093,516,576,1091,460,576,1035,515,573,1087,1636,0,1635,0,,,0,,,90
747,12.45,581,513,1093,516,576,1091,460,576,1035,515,573,1087,1636,0,1635,0,,,0,,,90
748,12.4667,582,512,1093,516,576,1091,460,576,1035,518,573,1090,1636,0,1635,0,,,0,,,90
749,12.4833,590,508,1097,521,575,1095,462,576,1037,519,575,1093,1636,0,1635,0,,,0,,,90
750,12.5,599,505,1103,523,575,1097,464,576,1039,524,576,1099,1636,0,1635,523,541,1063,0,,,95
751,12.5167,602,502,1103,523,575,1097,466,576,1041,524,576,1099,1636,0,1635,573,516,1088,0,,,106
752,12.5333,606,500,1105,524,575,1098,467,576,1042,525,576,1100,1636,0,1635,584,511,1094,0,,,112
753,12.55,617,494,1110,527,574,1100,468,576,1043,526,576,1101,1636,0,1635,48,816,863,570,517,1086,123
754,12.5667,626,484,1109,531,572,1102,471,574,1044,529,574,1102,1636,0,1635,53,810,862,589,508,1096,96
755,12.5833,636,482,1117,542,564,1105,481,566,1046,539,567,1105,1076,560,1635,609,498,1106,146,501,646,100
756,12.6,646,466,1111,547,560,1106,486,562,1047,545,562,1106,1077,559,1635,611,497,1107,59,1047,1105,102
757,12.6167,572,548,1119,550,558,1107,489,559,1047,548,560,1107,1079,557,1635,613,496,1108,32,828,859,103
758,12.6333,570,549,1118,558,551,1108,497,552,1048,557,552,1108,1085,551,1635,615,495,1109,22,565,586,107
759,12.65,571,549,1119,559,550,1108,499,550,1048,558,551,1108,1086,550,1635,617,494,1110,22,563,584,108
760,12.6667,568,552,1119,554,556,1109,493,557,1049,553,557,1109,1080,556,1635,617,494,1110,35,828,862,110
761,12.6833,567,552,1118,550,560,1109,489,561,1049,548,562,1109,1077,559,1635,617,494,1110,36,827,862,110
762,12.7,568,552,1119,549,561,1109,486,564,1049,546,564,1109,1075,561,1635,618,494,1111,37,827,863,111
763,12.7167,654,466,1119,547,563,1109,485,565,1049,544,566,1109,1074,562,1635,618,494,1111,37,827,863,111
764,12.7333,650,470,1119,545,565,1109,481,569,1049,541,569,1109,1072,564,1635,619,493,1111,37,827,863,111
765,12.75,650,470,1119,542,568,1109,479,571,1049,539,571,1109,1070,566,1635,619,493,1111,37,827,863,111
766,12.7667,650,470,1119,541,569,1109,479,571,1049,538,572,1109,1069,567,1635,619,493,1111,37,827,863,111
767,12.7833,650,470,1119,540,570,1109,477,573,1049,537,573,1109,1068,568,1635,617,494,1110,37,827,863,111
768,12.8,650,470,1119,538,572,1109,476,574,1049,535,575,1109,1068,568,1635,617,494,1110,38,827,864,111
769,12.8167,650,470,1119,537,573,1109,476,575,1050,534,576,1109,1067,569,1635,617,494,1110,38,827,864,110
770,12.8333,650,470,1119,537,573,1109,476,575,1050,535,575,1109,1067,569,1635,617,494,1110,38,827,864,110
771,12.85,655,470,1124,537,573,1109,482,576,1057,534,576,1109,1067,569,1635,617,494,1110,38,827,864,110
772,12.8667,655,470,1124,535,574,1108,482,576,1057,533,576,1108,1067,569,1635,617,494,1110,38,827,864,110
773,12.8833,655,464,1118,536,574,1109,481,577,1057,532,577,1108,1067,569,1635,618,493,1110,38,827,864,110
774,12.9,654,464,1117,535,574,1108,481,577,1057,532,577,1108,1067,569,1635,617,494,1110,38,827,864,110
775,12.9167,654,464,1117,535,574,1108,481,577,1057,532,577,1108,1067,569,1635,617,494,1110,38,827,864,110
776,12.9333,654,464,1117,535,574,1108,480,578,1057,531,578,1108,1067,569,1635,617,494,1110,38,827,864,110
777,12.95,654,464,1117,535,574,1108,480,578,1057,531,578,1108,1067,569,1635,617,494,1110,38,827,864,110
778,12.9667,654,464,1117,535,574,1108,480,578,1057,531,578,1108,1067,569,1635,617,494,1110,38,827,864,110
779,12.9833,652,466,1117,535,574,1108,473,578,1050,531,578,1108,1067,569,1635,616,495,1110,38,827,864,110
780,13.0,651,464,1114,535,574,1108,472,578,1049,531,578,1108,1068,568,1635,618,493,1110,38,827,864,110
781,13.0167,651,464,1114,535,574,1108,472,578,1049,531,578,1108,1068,568,1635,617,494,1110,38,827,864,110
782,13.0333,651,464,1114,534,575,1108,471,578,1048,531,578,1108,1067,569,1635,617,494,1110,38,827,864,110
783,13.05,650,465,1114,534,575,1108,471,578,1048,531,578,1108,1067,569,1635,617,494,1110,38,827,864,110
784,13.0667,653,465,1117,534,575,1108,471,578,1048,531,578,1108,1067,569,1635,617,494,1110,38,827,864,110
785,13.0833,651,464,1114,534,575,1108,471,578,1048,531,578,1108,1068,568,1635,618,493,1110,38,827,864,110
786,13.1,651,464,1114,534,575,1108,471,578,1048,501,578,1078,1068,568,1635,617,494,1110,38,827,864,110
787,13.1167,651,464,1114,534,575,1108,471,578,1048,500,578,1077,1068,568,1635,617,494,1110,38,827,864,110
788,13.1333,650,465,1114,534,575,1108,471,578,1048,499,578,1076,1068,568,1635,617,494,1110,38,827,864,110
789,13.15,653,465,1117,534,575,1108,471,578,1048,499,578,1076,1068,568,1635,617,494,1110,38,827,864,110
790,13.1667,650,468,1117,534,575,1108,471,578,1048,499,578,1076,1067,569,1635,617,494,1110,38,827,864,110
791,13.1833,650,468,1117,534,575,1108,471,578,1048,499,578,1076,1067,569,1635,617,494,1110,38,827,864,110
792,13.2,647,468,1114,534,575,1108,471,578,1048,499,578,1076,1066,570,1635,617,494,1110,38,827,864,110
793,13.2167,652,468,1119,534,575,1108,471,578,1048,500,578,1077,1066,570,1635,616,495,1110,38,827,864,110
794,13.2333,651,464,1114,534,575,1108,471,578,1048,531,578,1108,1066,570,1635,618,493,1110,38,827,864,110
795,13.25,648,466,1113,534,575,1108,471,578,1048,531,578,1108,1066,570,1635,617,494,1110,38,827,864,110
796,13.2667,648,466,1113,534,575,1108,471,578,1048,531,578,1108,1066,570,1635,617,494,1110,38,827,864,110
797,13.2833,648,466,1113,534,575,1108,471,578,1048,531,578,1108,1066,570,1635,617,494,1110,38,827,864,110
798,13.3,648,466,1113,534,575,1108,471,578,1048,531,578,1108,1066,570,1635,617,494,1110,38,827,864,110
799,13.3167,648,466,1113,534,575,1108,471,578,1048,531,578,1108,1066,570,1635,617,494,1110,38,827,864,110
800,13.3333,648,466,1113,534,575,1108,471,578,1048,531,578,1108,1066,570,1635,617,494,1110,38,827,864,110
801,13.35,655,466,1120,534,575,1108,471,578,1048,531,578,1108,1066,570,1635,617,494,1110,38,827,864,110
802,13.3667,655,466,1120,534,575,1108,471,578,1048,531,578,1108,1066,570,1635,617,494,1110,4,818,821,159
803,13.3833,655,468,1122,534,575,1108,471,578,1048,531,578,1108,1067,569,1635,617,494,1110,4,818,821,159
804,13.4,653,468,1120,534,575,1108,471,578,1048,531,578,1108,1067,569,1635,617,494,1110,4,818,821,159
805,13.4167,653,468,1120,534,575,1108,471,578,1048,531,578,1108,1067,569,1635,617,494,1110,4,818,821,159
806,13.4333,653,468,1120,534,575,1108,471,578,1048,531,578,1108,1067,569,1635,617,494,1110,4,818,821,159
807,13.45,653,468,1120,534,575,1108,471,578,1048,531,578,1108,1067,569,1635,617,494,1110,4,818,821,159
808,13.4667,653,468,1120,534,575,1108,471,578,1048,531,578,1108,1067,569,1635,617,494,1110,4,818,821,159
809,13.4833,653,468,1120,534,575,1108,471,578,1048,531,578,1108,1067,569,1635,617,494,1110,4,818,821,159
810,13.5,654,464,1117,535,575,1109,471,578,1048,531,578,1108,1066,570,1635,617,494,1110,38,827,864,110
811,13.5167,652,466,1117,534,575,1108,471,578,1048,531,578,1108,1066,570,1635,617,494,1110,38,827,864,110
812,13.5333,652,466,1117,534,575,1108,471,578,1048,531,578,1108,1066,570,1635,617,494,1110,38,827,864,110
813,13.55,652,466,1117,534,575,1108,471,578,1048,531,578,1108,1066,570,1635,617,494,1110,38,827,864,110
814,13.5667,652,466,1117,534,575,1108,471,578,1048,531,578,1108,1066,570,1635,617,494,1110,38,827,864,110
815,13.5833,650,466,1115,534,575,1108,472,578,1049,531,578,1108,1066,570,1635,617,494,1110,38,827,864,110
816,13.6,638,482,1119,534,575,1108,472,578,1049,531,578,1108,1066,570,1635,617,494,1110,38,827,864,110
817,13.6167,640,482,1121,534,575,1108,472,578,1049,500,578,1077,1066,570,1635,617,494,1110,38,827,864,110
818,13.6333,638,482,1119,534,575,1108,472,578,1049,499,578,1076,1066,570,1635,617,494,1110,38,827,864,110
819,13.65,639,482,1120,534,575,1108,472,578,1049,499,578,1076,1066,570,1635,617,494,1110,38,827,864,110
820,13.6667,639,482,1120,534,575,1108,472,578,1049,499,578,1076,1066,570,1635,617,494,1110,38,827,864,110
821,13.6833,649,472,1120,534,575,1108,472,578,1049,499,578,1076,1067,569,1635,617,494,1110,4,818,821,159
822,13.7,648,472,1119,534,575,1108,472,578,1049,500,578,1077,1067,569,1635,617,494,1110,3,817,819,159
823,13.7167,648,472,1119,534,575,1108,472,578,1049,501,578,1078,1067,569,1635,617,494,1110,3,816,818,159
824,13.7333,637,482,1118,535,575,1109,472,578,1049,531,578,1108,1066,570,1635,617,494,1110,38,823,860,117
825,13.75,638,480,1117,534,575,1108,472,578,1049,531,578,1108,1066,570,1635,617,494,1110,38,822,859,117
826,13.7667,640,478,1117,534,575,1108,472,578,1049,531,578,1108,1066,570,1635,617,494,1110,38,821,858,118
827,13.7833,640,478,1117,534,575,1108,472,578,1049,531,578,1108,1066,570,1635,617,494,1110,39,819,857,119
828,13.8,640,478,1117,534,575,1108,472,578,1049,531,578,1108,1066,570,1635,617,494,1110,38,818,855,159
829,13.8167,640,478,1117,534,575,1108,472,578,1049,531,578,1108,1066,570,1635,617,494,1110,38,817,854,159
830,13.8333,640,478,1117,534,575,1108,472,578,1049,531,578,1108,1066,570,1635,617,494,1110,38,816,853,159
831,13.85,641,478,1118,534,575,1108,472,578,1049,531,578,1108,1066,570,1635,617,494,1110,38,815,852,159
832,13.8667,642,478,1119,534,575,1108,472,578,1049,531,578,1108,1067,569,1635,617,494,1110,38,814,851,159
833,13.8833,641,478,1118,534,575,1108,472,578,1049,531,578,1108,1067,569,1635,617,494,1110,37,813,849,159
834,13.9,640,480,1119,534,575,1108,473,578,1050,531,578,1108,1067,569,1635,617,494,1110,38,810,847,159
835,13.9167,648,472,1119,534,575,1108,473,578,1050,531,578,1108,1067,569,1635,617,494,1110,38,810,847,159
836,13.9333,648,472,1119,534,575,1108,472,578,1049,531,578,1108,1067,569,1635,617,494,1110,38,808,845,159
837,13.95,648,472,1119,534,575,1108,472,578,1049,531,578,1108,1067,569,1635,617,494,1110,37,808,844,159
838,13.9667,648,472,1119,534,575,1108,472,578,1049,531,578,1108,1067,569,1635,617,494,1110,38,806,843,159
839,13.9833,656,464,1119,534,575,1108,472,578,1049,531,578,1108,1067,569,1635,617,494,1110,38,805,842,159
840,14.0,655,464,1118,534,575,1108,471,578,1048,531,578,1108,1066,570,1635,617,494,1110,38,804,841,159
841,14.0167,654,464,1117,534,575,1108,471,578,1048,531,578,1108,1066,570,1635,617,494,1110,38,802,839,115
842,14.0333,654,464,1117,534,575,1108,471,578,1048,531,578,1108,1066,570,1635,617,494,1110,38,801,838,115
843,14.05,654,464,1117,534,575,1108,471,578,1048,531,578,1108,1066,570,1635,617,494,1110,38,800,837,115
844,14.0667,654,464,1117,534,575,1108,471,578,1048,531,578,1108,1066,570,1635,617,494,1110,38,799,836,115
845,14.0833,654,464,1117,534,575,1108,471,578,1048,531,578,1108,1066,570,1635,617,494,1110,38,798,835,159
846,14.1,652,466,1117,534,575,1108,471,578,1048,531,578,1108,1066,570,1635,617,494,1110,38,796,833,159
847,14.1167,664,466,1129,534,575,1108,471,578,1048,531,578,1108,1066,570,1635,617,494,1110,38,796,833,159
848,14.1333,664,466,1129,534,575,1108,471,578,1048,531,578,1108,1066,570,1635,617,494,1110,37,794,830,159
849,14.15,654,466,1119,534,575,1108,471,578,1048,474,578,1051,1066,570,1635,617,494,1110,38,793,830,159
850,14.1667,658,472,1129,534,575,1108,471,578,1048,474,578,1051,1067,569,1635,617,494,1110,38,792,829,159
851,14.1833,655,464,1118,534,575,1108,471,578,1048,474,578,1051,1066,570,1635,617,494,1110,38,791,828,159
852,14.2,654,464,1117,534,575,1108,471,578,1048,531,578,1108,1066,570,1635,617,494,1110,37,790,826,159
853,14.2167,654,464,1117,534,575,1108,471,578,1048,531,578,1108,1066,570,1635,617,494,1110,37,788,824,159
854,14.2333,654,464,1117,534,575,1108,471,578,1048,531,578,1108,1066,570,1635,617,494,1110,38,786,823,159
855,14.25,654,464,1117,534,575,1108,471,578,1048,531,578,1108,1066,570,1635,617,494,1110,37,786,822,159
856,14.2667,654,464,1117,534,575,1108,471,578,1048,531,578,1108,1066,570,1635,617,494,1110,38,784,821,159
857,14.2833,652,466,1117,534,575,1108,471,578,1048,531,578,1108,1066,570,1635,617,494,1110,38,784,821,159
858,14.3,664,466,1129,534,575,1108,471,578,1048,531,578,1108,1066,570,1635,617,494,1110,38,781,818,105
859,14.3167,664,466,1129,534,575,1108,472,578,1049,531,578,1108,1067,569,1635,617,494,1110,38,781,818,105
860,14.3333,654,466,1119,534,575,1108,471,578,1048,531,578,1108,1067,569,1635,617,494,1110,69,1041,1109,105
861,14.35,658,472,1129,534,575,1108,472,578,1049,531,578,1108,1067,569,1635,617,494,1110,70,1040,1109,106
862,14.3667,658,472,1129,534,575,1108,472,578,1049,491,578,1068,1067,569,1635,617,494,1110,72,1038,1109,110
863,14.3833,658,472,1129,534,575,1108,472,578,1049,490,578,1067,1067,569,1635,617,494,1110,72,1038,1109,112
864,14.4,658,472,1129,534,575,1108,473,578,1050,490,578,1067,1067,569,1635,617,494,1110,3,818,820,115
865,14.4167,658,464,1121,534,575,1108,472,578,1049,490,578,1067,1067,569,1635,617,494,1110,3,816,818,118
866,14.4333,658,464,1121,534,575,1108,472,578,1049,490,578,1067,1067,569,1635,617,494,1110,3,816,818,116
867,14.45,658,464,1121,534,575,1108,472,578,1049,491,578,1068,1067,569,1635,617,494,1110,77,1033,1109,112
868,14.4667,648,474,1121,534,575,1108,472,578,1049,531,578,1108,1067,569,1635,617,494,1110,78,1032,1109,109
869,14.4833,648,474,1121,534,575,1108,472,578,1049,531,578,1108,1067,569,1635,617,494,1110,80,1030,1109,105
870,14.5,648,474,1121,534,575,1108,471,578,1048,531,578,1108,1067,569,1635,617,494,1110,81,1029,1109,105
871,14.5167,648,474,1121,534,575,1108,471,578,1048,531,578,1108,1067,569,1635,617,494,1110,2,818,819,105
872,14.5333,655,464,1118,534,575,1108,471,578,1048,531,578,1108,1066,570,1635,617,494,1110,3,816,818,159
873,14.55,654,464,1117,534,575,1108,471,578,1048,531,578,1108,1066,570,1635,617,494,1110,85,1025,1109,118
874,14.5667,654,464,1117,534,575,1108,471,578,1048,531,578,1108,1066,570,1635,617,494,1110,86,1024,1109,117
875,14.5833,654,464,1117,534,575,1108,472,578,1049,531,578,1108,1068,568,1635,617,494,1110,88,1022,1109,116
876,14.6,651,466,1116,533,575,1107,470,578,1047,530,578,1107,1072,564,1635,613,496,1108,89,1019,1107,107
877,14.6167,648,468,1115,532,575,1106,470,578,1047,529,578,1106,1636,0,1635,611,497,1107,90,1017,1106,103
878,14.6333,634,480,1113,530,575,1104,469,578,1046,527,578,1104,1636,0,1635,353,568,920,113,990,1102,98
879,14.65,624,490,1113,527,575,1101,467,578,1044,524,578,1101,1636,0,1635,106,996,1101,583,511,1093,92
880,14.6667,624,486,1109,525,575,1099,467,577,1043,524,577,1100,1636,0,1635,111,988,1098,561,522,1082,89
881,14.6833,622,486,1107,524,575,1098,466,577,1042,524,577,1100,1636,0,1635,281,816,1096,527,540,1066,115
882,14.7,612,498,1109,523,575,1097,465,577,1041,523,577,1099,1636,0,1635,572,517,1088,0,,,105
883,14.7167,604,500,1103,522,576,1097,464,577,1040,522,576,1097,1636,0,1635,555,525,1079,0,,,99
884,14.7333,602,502,1103,523,575,1097,463,577,1039,522,576,1097,1636,0,1635,540,532,1071,0,,,96
885,14.75,598,504,1101,523,575,1097,462,577,1038,521,575,1095,1636,0,1635,0,,,0,,,90
886,14.7667,596,506,1101,518,576,1093,462,577,1038,519,575,1093,1636,0,1635,0,,,0,,,90
887,14.7833,596,506,1101,520,576,1095,461,577,1037,519,575,1093,1636,0,1635,0,,,0,,,90
888,14.8,590,510,1099,518,576,1093,461,577,1037,520,574,1093,1636,0,1635,0,,,0,,,90
889,14.8167,588,508,1095,517,576,1092,461,577,1037,517,575,1091,1636,0,1635,0,,,0,,,90
890,14.8333,587,509,1095,516,576,1091,460,577,1036,517,574,1090,1636,0,1635,0,,,0,,,90
891,14.85,588,510,1097,516,576,1091,460,577,1036,518,574,1091,1636,0,1635,0,,,0,,,90
892,14.8667,586,510,1095,516,576,1091,460,577,1036,517,573,1089,1636,0,1635,0,,,0,,,90
893,14.8833,585,511,1095,515,576,1090,459,577,1035,517,573,1089,1636,0,1635,0,,,0,,,90
894,14.9,584,512,1095,516,576,1091,459,577,1035,516,573,1088,1636,0,1635,0,,,0,,,90
895,14.9167,584,512,1095,515,576,1090,459,577,1035,517,573,1089,1636,0,1635,0,,,0,,,90
896,14.9333,584,512,1095,516,576,1091,459,577,1035,517,573,1089,1636,0,1635,0,,,0,,,90
897,14.95,581,512,1092,516,576,1091,459,577,1035,517,573,1089,1636,0,1635,0,,,0,,,90
898,14.9667,583,512,1094,516,576,1091,459,577,1035,515,573,1087,1636,0,1635,0,,,0,,,90
899,14.9833,582,512,1093,516,576,1091,459,577,1035,515,573,1087,1636,0,1635,0,,,0,,,90
900,15.0,582,512,1093,516,576,1091,459,577,1035,517,573,1089,1636,0,1635,0,,,0,,,90
901,15.0167,582,512,1093,515,576,1090,459,577,1035,515,573,1087,1636,0,1635,0,,,0,,,90
902,15.0333,582,512,1093,515,576,1090,459,577,1035,515,573,1087,1636,0,1635,0,,,0,,,90
903,15.05,582,512,1093,515,576,1090,459,577,1035,515,573,1087,1636,0,1635,0,,,0,,,90
904,15.0667,582,512,1093,516,576,1091,459,577,1035,515,573,1087,1636,0,1635,0,,,0,,,90
905,15.0833,582,512,1093,516,576,1091,459,577,1035,515,573,1087,1636,0,1635,0,,,0,,,90
906,15.1,582,512,1093,516,576,1091,459,577,1035,515,573,1087,1636,0,1635,0,,,0,,,90
907,15.1167,582,512,1093,515,577,1091,459,577,1035,515,573,1087,1636,0,1635,0,,,0,,,90
908,15.1333,582,512,1093,516,576,1091,459,577,1035,515,573,1087,1636,0,1635,0,,,0,,,90
909,15.15,582,512,1093,515,577,1091,459,577,1035,514,573,1086,1636,0,1635,0,,,0,,,90
910,15.1667,582,512,1093,515,577,1091,459,577,1035,515,573,1087,1636,0,1635,0,,,0,,,90
911,15.1833,582,512,1093,515,577,1091,459,577,1035,514,573,1086,1636,0,1635,0,,,0,,,90
912,15.2,582,512,1093,515,577,1091,459,577,1035,515,573,1087,1636,0,1635,0,,,0,,,90
913,15.2167,582,512,1093,515,577,1091,459,577,1035,515,573,1087,1636,0,1635,0,,,0,,,90
914,15.2333,582,512,1093,515,577,1091,459,577,1035,515,573,1087,1636,0,1635,0,,,0,,,90
915,15.25,582,512,1093,515,577,1091,459,577,1035,515,573,1087,1636,0,1635,0,,,0,,,90
916,15.2667,583,513,1095,516,576,1091,459,577,1035,517,573,1089,1636,0,1635,0,,,0,,,90
917,15.2833,583,513,1095,516,576,1091,459,577,1035,517,573,1089,1636,0,1635,0,,,0,,,90
918,15.3,581,513,1093,516,576,1091,459,577,1035,515,573,1087,1636,0,1635,0,,,0,,,90
919,15.3167,581,513,1093,516,576,1091,459,577,1035,515,573,1087,1636,0,1635,0,,,0,,,90
920,15.3333,581,513,1093,515,577,1091,459,577,1035,515,573,1087,1636,0,1635,0,,,0,,,90
921,15.35,582,513,1094,515,577,1091,459,577,1035,515,573,1087,1636,0,1635,0,,,0,,,90
922,15.3667,584,512,1095,515,577,1091,459,577,1035,515,573,1087,1636,0,1635,0,,,0,,,90
923,15.3833,584,512,1095,515,577,1091,459,577,1035,515,573,1087,1636,0,1635,0,,,0,,,90
924,15.4,584,512,1095,515,577,1091,459,577,1035,515,573,1087,1636,0,1635,0,,,0,,,90
925,15.4167,584,512,1095,515,577,1091,459,577,1035,515,573,1087,1636,0,1635,0,,,0,,,90
926,15.4333,584,512,1095,515,577,1091,459,577,1035,515,573,1087,1636,0,1635,0,,,0,,,90
927,15.45,584,512,1095,515,577,1091,459,577,1035,515,573,1087,1636,0,1635,0,,,0,,,90
928,15.4667,584,512,1095,515,577,1091,459,577,1035,515,573,1087,1636,0,1635,0,,,0,,,90
929,15.4833,584,512,1095,515,577,1091,459,577,1035,515,573,1087,1636,0,1635,0,,,0,,,90
930,15.5,582,512,1093,515,577,1091,459,577,1035,514,573,1086,1636,0,1635,0,,,0,,,90
931,15.5167,582,512,1093,515,577,1091,459,577,1035,514,573,1086,1636,0,1635,0,,,0,,,90
932,15.5333,582,512,1093,515,577,1091,459,577,1035,514,573,1086,1636,0,1635,0,,,0,,,90
